Hiatus_Size,AVW_Length,Apical_Shift,CL_Strain,US_Strain,CL_Material,US_Material,Levator_Plate_PC1,Levator_Plate_PC2
36.15513381,0.952921359,-1.245001086,0.017159324,-0.004823571,218.1243101,133.7610804,1.410868335,7.977153556
31.59608642,1.050975975,5.505692704,0.018659322,0.009504593,243.386783,180.3853077,-7.148061741,-2.613483947
30.85244524,1.200603781,1.84471895,-0.16565971,-0.067212288,207.6834497,195.138731,-7.066402295,-5.525964114
36.80790404,0.965488552,0.622475,-0.01301986,0.031656843,217.1488713,48.0470502,11.78315452,5.976473697
45.95872962,1.35383289,-2.64698686,0.032446035,-0.000965315,242.190696,231.9028274,11.56900871,4.025872166
44.04834602,0.919405018,0.743967115,0.004082026,-0.004390494,198.8955862,20.59727908,18.85886693,9.742160184
36.18972398,1.077652894,0.521712386,0.029998891,-0.002522078,208.3858698,310.2503469,3.604351163,15.37835461
29.47403332,1.107063098,3.48665275,0.048368455,0.016042089,187.4757351,9.661731359,-14.2390891,-3.281674776
42.23540983,1.129866112,-0.303316168,0.004820436,-0.001934003,222.1798339,233.2213232,6.929747818,-4.358466341
32.62891103,1.189742411,0.369447579,-0.026173304,-0.031834524,430.0043103,247.8133146,2.266444048,-7.336583906
35.73581243,0.62824598,-0.207695599,0.068941827,0.010652453,279.2906678,355.9374539,9.330114309,-1.055719822
31.76921185,0.980267223,-2.1231301,-0.03092909,-0.019596634,146.2634337,211.6758464,-14.41801015,-15.37760424
39.58822011,0.939348993,3.079230889,0.0292846,-0.000521341,128.7310011,363.6292027,1.898886233,15.35455888
44.90268948,0.968362136,-6.836921667,0.059043019,0.040637069,229.1888178,185.4863012,-7.665702338,-4.623407134
28.30206234,0.974108654,0.816058543,-0.017782447,-0.000827206,67.3155331,201.8307052,-15.2929628,-11.04271674
39.57616318,0.788113914,0.397648283,-0.032717599,-0.006696416,222.9568242,224.2906356,11.70845134,-7.509371117
48.89874571,0.439843995,-7.88935659,0.015245118,0.023992779,50.49674459,195.0885014,6.262193283,3.543403568
41.4283011,1.176458364,-2.457915014,0.009281605,0.007442869,266.7804451,298.6085409,-5.944657847,4.45758064
