File Name,Part1_E,Part3_E,Part11_E,Pressure,Inner_Radius,Outer_Radius,inner_y1,inner_y2,outer_y1,outer_y2,innerShape_x1,innerShape_x2
Part1_E(1.5)Part3_E(1.16)Part11_E(2.29),1.5,1.16,2.29,0.015,1.25,1.75,1.2567028475798787,1.2574586423191163,-2.262623536478962,-2.2635460778290803,0.1793069445967006,-0.7263551460087599
Part1_E(1.5)Part3_E(1.52)Part11_E(1.37),1.5,1.52,1.37,0.015,1.25,1.75,1.261366581469137,1.2618645866200744,-2.2696827401766004,-2.2700810208515207,0.1787691035212454,-0.7237130008288474
Part1_E(2.14)Part3_E(1.29)Part11_E(1.49),2.14,1.29,1.49,0.015,1.25,1.75,1.2613087559002858,1.261749095560799,-2.268402383058193,-2.2688783092871825,0.1785309091378935,-0.7237764896924893
Part1_E(1.74)Part3_E(2.3)Part11_E(2.02),1.74,2.3,2.02,0.015,1.25,1.75,1.2523229388622783,1.2526885435574218,-2.2623186996788927,-2.2626465424762,-0.1767082933371207,0.7219214793153426
Part1_E(1.74)Part3_E(1.57)Part11_E(1.72),1.74,1.57,1.72,0.015,1.25,1.75,1.2576936562015857,1.2581829237568658,-2.26593192392252,-2.266338498942152,0.1785892169260411,-0.7229239254609412
Part1_E(2.18)Part3_E(1.08)Part11_E(1.3),2.18,1.08,1.3,0.015,1.25,1.75,1.26574200135009,1.2661694172678395,-2.2716571318358767,-2.272177850170797,0.1786788276167371,-0.7251857143922187
Part1_E(1.41)Part3_E(2.44)Part11_E(2.42),1.41,2.44,2.42,0.015,1.25,1.75,1.250684188231058,1.251073125696611,-2.260747113939501,-2.2612246565523413,-0.1767249636963898,0.7221060588397413
Part1_E(1.27)Part3_E(2.36)Part11_E(1.24),1.27,2.36,1.24,0.015,1.25,1.75,1.2567161705249796,1.2570561736804862,-2.2673272915306475,-2.267586740193568,-0.1767236126553776,0.7224677139560249
Part1_E(1.18)Part3_E(2.03)Part11_E(1.88),1.18,2.03,1.88,0.015,1.25,1.75,1.2547800811884362,1.2552492427165078,-2.2642883335491675,-2.26483561429341,-0.1768837480629217,0.7243569897246325
Part1_E(2.23)Part3_E(1.83)Part11_E(1.53),2.23,1.83,1.53,0.015,1.25,1.75,1.2567361777953665,1.257095396835096,-2.265913663702685,-2.266218877860138,-0.1767926710071181,0.7228414665840321
Part1_E(2.28)Part3_E(1.18)Part11_E(1.13),2.28,1.18,1.13,0.015,1.25,1.75,1.2666818530238957,1.2670212196662576,-2.273420144522824,-2.2738463206028783,0.1784900200983646,-0.7242272914768637
Part1_E(1.57)Part3_E(2.04)Part11_E(2.06),1.57,2.04,2.06,0.015,1.25,1.75,1.253401885894359,1.2538335567341403,-2.2628277813266986,-2.263272016354821,-0.1768104030481637,0.7233192490310564
Part1_E(1.22)Part3_E(1.87)Part11_E(2.04),1.22,1.87,2.04,0.015,1.25,1.75,1.254691302207419,1.255207670884072,-2.263703828395262,-2.2643298422096048,-0.1769428424347515,0.725137471988957
Part1_E(1.78)Part3_E(1.87)Part11_E(1.99),1.78,1.87,1.99,0.015,1.25,1.75,1.254302966323026,1.254741370769755,-2.263331972050494,-2.2637264786187696,-0.1768367827899639,0.7236284261893862
Part1_E(1.33)Part3_E(1.6)Part11_E(1.93),1.33,1.6,1.93,0.015,1.25,1.75,1.2566498717424848,1.2572230779479976,-2.264877886784105,-2.265527316273164,-0.1770255398262863,0.7264426322752137
Part1_E(2.33)Part3_E(1.65)Part11_E(2.14),2.33,1.65,2.14,0.015,1.25,1.75,1.2540918250187878,1.2545236920751708,-2.2623488909626563,-2.2626907246191337,0.1782396214764303,-0.7216090587746224
Part1_E(1.74)Part3_E(1.39)Part11_E(2.12),1.74,1.39,2.12,0.015,1.25,1.75,1.256172989026793,1.2567589089414206,-2.263419297146998,-2.264026233022994,0.1788036090389911,-0.7239850751480975
Part1_E(1.91)Part3_E(1.93)Part11_E(1.44),1.91,1.93,1.44,0.015,1.25,1.75,1.2570818910988122,1.257460755071061,-2.26663445547679,-2.266820443800793,-0.1767819672215227,0.7229619857804066
Part1_E(2.03)Part3_E(1.01)Part11_E(1.32),2.03,1.01,1.32,0.015,1.25,1.75,1.2666054101920456,1.267092265345792,-2.27197230414282,-2.272557195198058,0.1788577601344112,-0.7261422164161601
